Center Name,Incident ID,Closed,Completed,Alert,Q1,Q2,Q3,Q4,Q5,Resolution,Comments,Contact Me
CCS Help Centre,164617,10/15/2012,,FALSE,,,,,,,,
CCS Help Centre,164622,10/15/2012,,FALSE,,,,,,,,
CCS Help Centre,164625,10/15/2012,10/15/2012 22:36:54,TRUE,4,4,3,4,4,TRUE,"I think it would useful if, in future, when a student or staff's gryphmail account is disabled due to security reasons, a message of some kind is displayed to the user rather than an incorrect password message.",FALSE
CCS Help Centre,164630,10/15/2012,,FALSE,,,,,,,,
Library IT Help Desk,164637,10/15/2012,,FALSE,,,,,,,,
CCS Help Centre,164638,10/15/2012,10/16/2012 21:44:58,FALSE,5,5,5,5,5,TRUE,,FALSE
CCS Help Centre,164641,10/15/2012,,FALSE,,,,,,,,
CCS Help Centre,164644,10/15/2012,,FALSE,,,,,,,,
CCS Help Centre,164645,10/15/2012,,FALSE,,,,,,,,
CCS Help Centre,164648,10/15/2012,,FALSE,,,,,,,,
CCS Help Centre,164661,10/15/2012,,FALSE,,,,,,,,
CCS Help Centre,164533,10/15/2012,,FALSE,,,,,,,,
CCS Help Centre,164671,10/15/2012,10/16/2012 7:14:37,FALSE,4,4,5,4,4,TRUE,,FALSE
Library IT Help Desk,164546,10/14/2012,,FALSE,,,,,,,,
Library IT Help Desk,164549,10/14/2012,,FALSE,,,,,,,,
Library IT Help Desk,164536,10/13/2012,,FALSE,,,,,,,,
Library IT Help Desk,164537,10/13/2012,,FALSE,,,,,,,,
Library IT Help Desk,164539,10/13/2012,,FALSE,,,,,,,,
Library IT Help Desk,164540,10/13/2012,,FALSE,,,,,,,,
CCS Help Centre,164438,10/12/2012,,FALSE,,,,,,,,
CCS Help Centre,164436,10/12/2012,,FALSE,,,,,,,,
CCS Help Centre,164444,10/12/2012,,FALSE,,,,,,,,
CCS Help Centre,164431,10/12/2012,,FALSE,,,,,,,,
CCS Help Centre,164453,10/12/2012,,FALSE,,,,,,,,
Library IT Help Desk,164458,10/12/2012,10/12/2012 13:22:00,FALSE,5,4,4,5,5,TRUE,,FALSE
CCS Help Centre,164459,10/12/2012,,FALSE,,,,,,,,
CCS Help Centre,164460,10/12/2012,,FALSE,,,,,,,,
Library IT Help Desk,164478,10/12/2012,10/13/2012 11:41:19,FALSE,5,5,5,5,5,TRUE,,FALSE
Library IT Help Desk,164482,10/12/2012,,FALSE,,,,,,,,
Library IT Help Desk,164485,10/12/2012,,FALSE,,,,,,,,
Library IT Help Desk,164486,10/12/2012,,FALSE,,,,,,,,
Library IT Help Desk,164488,10/12/2012,,FALSE,,,,,,,,
CCS Help Centre,164509,10/12/2012,,FALSE,,,,,,,,
Library IT Help Desk,164510,10/12/2012,,FALSE,,,,,,,,
CCS Help Centre,164511,10/12/2012,10/13/2012 8:31:18,TRUE,4,2,4,4,3,TRUE,,FALSE
CCS Help Centre,164518,10/12/2012,,FALSE,,,,,,,,
Library IT Help Desk,164526,10/12/2012,,FALSE,,,,,,,,
CCS Help Centre,164342,10/11/2012,,FALSE,,,,,,,,
CCS Help Centre,164332,10/11/2012,,FALSE,,,,,,,,
CCS Help Centre,164352,10/11/2012,,FALSE,,,,,,,,
CCS Help Centre,164355,10/11/2012,,FALSE,,,,,,,,
CCS Help Centre,164296,10/11/2012,,FALSE,,,,,,,,
CCS Help Centre,161752,10/11/2012,,FALSE,,,,,,,,
CCS Help Centre,164376,10/11/2012,10/12/2012 3:31:25,TRUE,5,3,4,5,2,TRUE,,FALSE
Library IT Help Desk,164377,10/11/2012,10/17/2012 17:59:06,TRUE,5,5,5,5,5,TRUE,,FALSE
Library IT Help Desk,164385,10/11/2012,,FALSE,,,,,,,,
CCS Help Centre,164315,10/11/2012,,FALSE,,,,,,,,
CCS Help Centre,164387,10/11/2012,,FALSE,,,,,,,,
Library IT Help Desk,164388,10/11/2012,10/12/2012 8:10:34,FALSE,5,5,5,5,5,TRUE,,FALSE
CCS Help Centre,161953,10/11/2012,,FALSE,,,,,,,,
CCS Help Centre,164386,10/11/2012,,FALSE,,,,,,,,
CCS Help Centre,164402,10/11/2012,,FALSE,,,,,,,,
Library IT Help Desk,164407,10/11/2012,10/12/2012 12:32:53,FALSE,5,5,5,5,5,TRUE,,FALSE
CCS Help Centre,164409,10/11/2012,10/14/2012 12:17:15,FALSE,5,5,5,5,5,TRUE,,FALSE
CCS Help Centre,164411,10/11/2012,,FALSE,,,,,,,,
Library IT Help Desk,164413,10/11/2012,10/12/2012 11:03:13,FALSE,5,4,5,4,4,FALSE,,FALSE
CCS Help Centre,164336,10/11/2012,,FALSE,,,,,,,,
Library IT Help Desk,164430,10/11/2012,,FALSE,,,,,,,,
Library IT Help Desk,164433,10/11/2012,10/12/2012 7:28:30,FALSE,5,5,5,5,5,TRUE,,FALSE
CCS Help Centre,164218,10/10/2012,10/10/2012 7:07:57,FALSE,5,5,5,5,5,TRUE,,FALSE
CCS Help Centre,164211,10/10/2012,,FALSE,,,,,,,,
CCS Help Centre,164225,10/10/2012,,FALSE,,,,,,,,
CCS Help Centre,164235,10/10/2012,,FALSE,,,,,,,,
CCS Help Centre,164237,10/10/2012,,FALSE,,,,,,,,
CCS Help Centre,164239,10/10/2012,,FALSE,,,,,,,,
Library IT Help Desk,164240,10/10/2012,,FALSE,,,,,,,,
Library IT Help Desk,164243,10/10/2012,,FALSE,,,,,,,,
CCS Help Centre,164247,10/10/2012,10/11/2012 6:25:04,FALSE,4,4,5,4,4,TRUE,,FALSE
Library IT Help Desk,164248,10/10/2012,10/10/2012 10:59:52,FALSE,5,5,5,5,5,TRUE,,FALSE
Library IT Help Desk,164250,10/10/2012,,FALSE,,,,,,,,
CCS Help Centre,164252,10/10/2012,,FALSE,,,,,,,,
CCS Help Centre,164260,10/10/2012,10/10/2012 21:17:47,FALSE,5,4,5,5,5,TRUE,,FALSE
CCS Help Centre,163262,10/10/2012,,FALSE,,,,,,,,
CCS Help Centre,164263,10/10/2012,10/10/2012 14:16:35,FALSE,5,5,5,5,5,TRUE,,FALSE
Library IT Help Desk,164264,10/10/2012,10/10/2012 15:55:23,FALSE,5,4,5,5,5,TRUE,,FALSE
CCS Help Centre,164265,10/10/2012,,FALSE,,,,,,,,
Library IT Help Desk,164266,10/10/2012,,FALSE,,,,,,,,
Library IT Help Desk,164270,10/10/2012,,FALSE,,,,,,,,
CCS Help Centre,164273,10/10/2012,10/11/2012 9:38:40,TRUE,4,4,5,5,4,TRUE,The person helping me was very helpful and resolved my problem but was not very friendly.,FALSE
CCS Help Centre,164277,10/10/2012,,FALSE,,,,,,,,
Library IT Help Desk,164279,10/10/2012,,FALSE,,,,,,,,
Library IT Help Desk,164280,10/10/2012,,FALSE,,,,,,,,
Library IT Help Desk,164281,10/10/2012,,FALSE,,,,,,,,
Library IT Help Desk,164183,10/10/2012,,FALSE,,,,,,,,
Library IT Help Desk,164286,10/10/2012,,FALSE,,,,,,,,
CCS Help Centre,164290,10/10/2012,,FALSE,,,,,,,,
CCS Help Centre,164292,10/10/2012,,FALSE,,,,,,,,
CCS Help Centre,164291,10/10/2012,,FALSE,,,,,,,,
CCS Help Centre,164289,10/10/2012,,FALSE,,,,,,,,
Library IT Help Desk,164300,10/10/2012,,FALSE,,,,,,,,
CCS Help Centre,164302,10/10/2012,10/10/2012 19:21:50,TRUE,5,5,5,5,5,TRUE,My request was dealt with immediately and a confirming email received almost immediately - much appreciated!!!,FALSE
Library IT Help Desk,164303,10/10/2012,10/10/2012 19:14:39,FALSE,5,5,5,5,5,TRUE,,FALSE
CCS Help Centre,164275,10/10/2012,,FALSE,,,,,,,,
CCS Help Centre,164305,10/10/2012,10/11/2012 11:11:53,FALSE,5,5,5,5,5,TRUE,,FALSE
CCS Help Centre,164306,10/10/2012,,FALSE,,,,,,,,
CCS Help Centre,164308,10/10/2012,,FALSE,,,,,,,,
Library IT Help Desk,164311,10/10/2012,,FALSE,,,,,,,,
CCS Help Centre,164310,10/10/2012,,FALSE,,,,,,,,
Library IT Help Desk,164313,10/10/2012,,FALSE,,,,,,,,
Library IT Help Desk,164327,10/10/2012,10/11/2012 10:30:21,FALSE,5,5,5,5,5,TRUE,,FALSE
CCS Help Centre,164101,10/9/2012,,FALSE,,,,,,,,
CCS Help Centre,164103,10/9/2012,,FALSE,,,,,,,,
Library IT Help Desk,164012,10/9/2012,,FALSE,,,,,,,,
CCS Help Centre,162553,10/9/2012,,FALSE,,,,,,,,
CCS Help Centre,164111,10/9/2012,,FALSE,,,,,,,,
CCS Help Centre,163810,10/9/2012,10/9/2012 9:28:14,TRUE,1,2,5,NA,2,TRUE,,FALSE
CCS Help Centre,164113,10/9/2012,,FALSE,,,,,,,,
CCS Help Centre,164116,10/9/2012,,FALSE,,,,,,,,
Library IT Help Desk,164121,10/9/2012,,FALSE,,,,,,,,
CCS Help Centre,164125,10/9/2012,,FALSE,,,,,,,,
CCS Help Centre,164127,10/9/2012,,FALSE,,,,,,,,
CCS Help Centre,164139,10/9/2012,,FALSE,,,,,,,,
CCS Help Centre,164141,10/9/2012,,FALSE,,,,,,,,
CCS Help Centre,164146,10/9/2012,,FALSE,,,,,,,,
CCS Help Centre,164153,10/9/2012,10/10/2012 9:24:34,TRUE,5,4,2,2,2,FALSE,,FALSE
Library IT Help Desk,164154,10/9/2012,,FALSE,,,,,,,,
CCS Help Centre,164159,10/9/2012,,FALSE,,,,,,,,
CCS Help Centre,164161,10/9/2012,,FALSE,,,,,,,,
CCS Help Centre,164162,10/9/2012,,FALSE,,,,,,,,
CCS Help Centre,164163,10/9/2012,,FALSE,,,,,,,,
CCS Help Centre,164165,10/9/2012,10/9/2012 16:59:09,TRUE,4,2,3,3,3,FALSE,,FALSE
CCS Help Centre,164166,10/9/2012,,FALSE,,,,,,,,
CCS Help Centre,164171,10/9/2012,,FALSE,,,,,,,,
CCS Help Centre,164176,10/9/2012,,FALSE,,,,,,,,
CCS Help Centre,164182,10/9/2012,,FALSE,,,,,,,,
CCS Help Centre,164184,10/9/2012,,FALSE,,,,,,,,
Library IT Help Desk,164186,10/9/2012,,FALSE,,,,,,,,
Library IT Help Desk,164187,10/9/2012,,FALSE,,,,,,,,
CCS Help Centre,164188,10/9/2012,,FALSE,,,,,,,,
Library IT Help Desk,164195,10/9/2012,,FALSE,,,,,,,,
CCS Help Centre,164198,10/9/2012,,FALSE,,,,,,,,
CCS Help Centre,164199,10/9/2012,,FALSE,,,,,,,,
Library IT Help Desk,164205,10/9/2012,,FALSE,,,,,,,,
CCS Help Centre,164033,10/7/2012,,FALSE,,,,,,,,
Library IT Help Desk,164037,10/7/2012,,FALSE,,,,,,,,
Library IT Help Desk,164041,10/7/2012,,FALSE,,,,,,,,
CCS Help Centre,163933,10/5/2012,,FALSE,,,,,,,,
CCS Help Centre,163948,10/5/2012,,FALSE,,,,,,,,
CCS Help Centre,163955,10/5/2012,,FALSE,,,,,,,,
CCS Help Centre,163961,10/5/2012,,FALSE,,,,,,,,
CCS Help Centre,163843,10/5/2012,,FALSE,,,,,,,,
Library IT Help Desk,163972,10/5/2012,,FALSE,,,,,,,,
CCS Help Centre,163790,10/5/2012,,FALSE,,,,,,,,
CCS Help Centre,163970,10/5/2012,,FALSE,,,,,,,,
CCS Help Centre,163971,10/5/2012,,FALSE,,,,,,,,
CCS Help Centre,163982,10/5/2012,,FALSE,,,,,,,,
CCS Help Centre,163988,10/5/2012,,FALSE,,,,,,,,
CCS Help Centre,163993,10/5/2012,10/6/2012 5:44:14,FALSE,5,5,5,5,5,TRUE,,FALSE
CCS Help Centre,163896,10/5/2012,,FALSE,,,,,,,,
CCS Help Centre,163994,10/5/2012,,FALSE,,,,,,,,
Library IT Help Desk,163995,10/5/2012,,FALSE,,,,,,,,
CCS Help Centre,163996,10/5/2012,,FALSE,,,,,,,,
CCS Help Centre,163997,10/5/2012,10/9/2012 15:13:04,FALSE,5,5,5,5,5,TRUE,,FALSE
Library IT Help Desk,163420,10/5/2012,,FALSE,,,,,,,,
CCS Help Centre,164006,10/5/2012,,FALSE,,,,,,,,
CCS Help Centre,164008,10/5/2012,,FALSE,,,,,,,,
CCS Help Centre,164009,10/5/2012,,FALSE,,,,,,,,
CCS Help Centre,164011,10/5/2012,,FALSE,,,,,,,,
CCS Help Centre,164014,10/5/2012,10/6/2012 5:23:23,FALSE,5,4,5,5,5,TRUE,,FALSE
CCS Help Centre,164019,10/5/2012,,FALSE,,,,,,,,
CCS Help Centre,164020,10/5/2012,,FALSE,,,,,,,,
CCS Help Centre,163852,10/4/2012,10/4/2012 7:43:17,FALSE,5,5,5,5,5,TRUE,,FALSE
CCS Help Centre,163829,10/4/2012,,FALSE,,,,,,,,
CCS Help Centre,163865,10/4/2012,,FALSE,,,,,,,,
CCS Help Centre,163869,10/4/2012,,FALSE,,,,,,,,
Library IT Help Desk,163881,10/4/2012,,FALSE,,,,,,,,
CCS Help Centre,163892,10/4/2012,,FALSE,,,,,,,,
Library IT Help Desk,163895,10/4/2012,,FALSE,,,,,,,,
CCS Help Centre,163907,10/4/2012,,FALSE,,,,,,,,
Library IT Help Desk,163909,10/4/2012,10/4/2012 17:03:01,FALSE,5,5,5,5,5,TRUE,,FALSE
Library IT Help Desk,163914,10/4/2012,,FALSE,,,,,,,,
CCS Help Centre,163921,10/4/2012,,FALSE,,,,,,,,
CCS Help Centre,163926,10/4/2012,,FALSE,,,,,,,,
Library IT Help Desk,163935,10/4/2012,,FALSE,,,,,,,,
Library IT Help Desk,163940,10/4/2012,,FALSE,,,,,,,,
CCS Help Centre,163924,10/4/2012,10/5/2012 13:42:41,FALSE,5,5,5,5,5,TRUE,,FALSE
CCS Help Centre,163943,10/4/2012,10/11/2012 9:15:15,TRUE,3,2,4,1,2,FALSE,The phone did not work properly; voice mail light didn't work and had to leave the receiver off the hook as it appears the phone,FALSE
Library IT Help Desk,163950,10/4/2012,,FALSE,,,,,,,,
Library IT Help Desk,163951,10/4/2012,,FALSE,,,,,,,,
CCS Help Centre,163706,10/3/2012,,FALSE,,,,,,,,
CCS Help Centre,163613,10/3/2012,,FALSE,,,,,,,,
Library IT Help Desk,163728,10/3/2012,,FALSE,,,,,,,,
Library IT Help Desk,163732,10/3/2012,,FALSE,,,,,,,,
CCS Help Centre,163741,10/3/2012,,FALSE,,,,,,,,
CCS Help Centre,163746,10/3/2012,,FALSE,,,,,,,,
Library IT Help Desk,163748,10/3/2012,,FALSE,,,,,,,,
CCS Help Centre,163755,10/3/2012,10/3/2012 12:01:20,TRUE,5,5,5,5,5,TRUE,"Quick, friendly and timely help. My issue (locked out of my voicemail unexpectedly) was resolved immediately.",
Thanks!,FALSE,,,,,,,,,,,
CCS Help Centre,162803,10/3/2012,,FALSE,,,,,,,,
Library IT Help Desk,163770,10/3/2012,,FALSE,,,,,,,,
CCS Help Centre,163772,10/3/2012,,FALSE,,,,,,,,
Library IT Help Desk,163776,10/3/2012,,FALSE,,,,,,,,
Library IT Help Desk,163777,10/3/2012,,FALSE,,,,,,,,
Library IT Help Desk,163778,10/3/2012,,FALSE,,,,,,,,
CCS Help Centre,163783,10/3/2012,,FALSE,,,,,,,,
CCS Help Centre,163782,10/3/2012,,FALSE,,,,,,,,
CCS Help Centre,163801,10/3/2012,,FALSE,,,,,,,,
CCS Help Centre,163799,10/3/2012,,FALSE,,,,,,,,
CCS Help Centre,163809,10/3/2012,10/3/2012 18:08:18,FALSE,5,5,5,5,5,,,TRUE
CCS Help Centre,163815,10/3/2012,,FALSE,,,,,,,,
Library IT Help Desk,163818,10/3/2012,,FALSE,,,,,,,,
CCS Help Centre,163825,10/3/2012,,FALSE,,,,,,,,
Library IT Help Desk,163828,10/3/2012,,FALSE,,,,,,,,
Library IT Help Desk,163830,10/3/2012,,FALSE,,,,,,,,
CCS Help Centre,163588,10/2/2012,,FALSE,,,,,,,,
CCS Help Centre,162516,10/2/2012,,FALSE,,,,,,,,
CCS Help Centre,163599,10/2/2012,,FALSE,,,,,,,,
Library IT Help Desk,163600,10/2/2012,,FALSE,,,,,,,,
CCS Help Centre,163634,10/2/2012,,FALSE,,,,,,,,
CCS Help Centre,163637,10/2/2012,,FALSE,,,,,,,,
Library IT Help Desk,163642,10/2/2012,10/2/2012 15:02:33,FALSE,5,5,5,5,5,TRUE,,FALSE
CCS Help Centre,163644,10/2/2012,,FALSE,,,,,,,,
Library IT Help Desk,163643,10/2/2012,,FALSE,,,,,,,,
CCS Help Centre,163620,10/2/2012,,FALSE,,,,,,,,
CCS Help Centre,162725,10/2/2012,,FALSE,,,,,,,,
CCS Help Centre,163646,10/2/2012,,FALSE,,,,,,,,
CCS Help Centre,163656,10/2/2012,,FALSE,,,,,,,,
CCS Help Centre,163657,10/2/2012,,FALSE,,,,,,,,
Library IT Help Desk,163660,10/2/2012,10/2/2012 19:11:25,FALSE,5,4,5,4,5,TRUE,,FALSE
CCS Help Centre,163667,10/2/2012,,FALSE,,,,,,,,
CCS Help Centre,163581,10/2/2012,,FALSE,,,,,,,,
CCS Help Centre,163668,10/2/2012,10/2/2012 18:22:34,FALSE,5,5,5,5,5,TRUE,,FALSE
Library IT Help Desk,163672,10/2/2012,,FALSE,,,,,,,,
CCS Help Centre,163680,10/2/2012,,FALSE,,,,,,,,
CCS Help Centre,163467,10/1/2012,,FALSE,,,,,,,,
CCS Help Centre,163464,10/1/2012,,FALSE,,,,,,,,
CCS Help Centre,163461,10/1/2012,,FALSE,,,,,,,,
CCS Help Centre,163494,10/1/2012,,FALSE,,,,,,,,
CCS Help Centre,163495,10/1/2012,10/1/2012 8:22:09,FALSE,5,5,5,5,5,TRUE,,FALSE
CCS Help Centre,163511,10/1/2012,10/1/2012 18:25:28,TRUE,5,5,5,5,5,TRUE,Had a small problem that was solved very well.,FALSE
CCS Help Centre,163517,10/1/2012,,FALSE,,,,,,,,
CCS Help Centre,163531,10/1/2012,,FALSE,,,,,,,,
CCS Help Centre,163533,10/1/2012,,FALSE,,,,,,,,
CCS Help Centre,163534,10/1/2012,,FALSE,,,,,,,,
Library IT Help Desk,163537,10/1/2012,10/1/2012 19:12:00,FALSE,5,5,5,5,5,TRUE,,FALSE
CCS Help Centre,163530,10/1/2012,,FALSE,,,,,,,,
Library IT Help Desk,163540,10/1/2012,,FALSE,,,,,,,,
CCS Help Centre,163547,10/1/2012,,FALSE,,,,,,,,
CCS Help Centre,163552,10/1/2012,10/5/2012 19:14:21,TRUE,5,1,NA,3,3,FALSE,The analyst was friendly but admitted that he was not familiar with eportfolio. He gave me links that did not answer my question. A fellow student in my class figured it out.,FALSE
CCS Help Centre,163554,10/1/2012,,FALSE,,,,,,,,
CCS Help Centre,163556,10/1/2012,,FALSE,,,,,,,,
Library IT Help Desk,163557,10/1/2012,,FALSE,,,,,,,,
Library IT Help Desk,163558,10/1/2012,,FALSE,,,,,,,,
CCS Help Centre,163560,10/1/2012,,FALSE,,,,,,,,
CCS Help Centre,163563,10/1/2012,,FALSE,,,,,,,,
Library IT Help Desk,163564,10/1/2012,,FALSE,,,,,,,,
CCS Help Centre,163562,10/1/2012,,FALSE,,,,,,,,
Library IT Help Desk,163567,10/1/2012,,FALSE,,,,,,,,
Library IT Help Desk,163458,9/30/2012,,FALSE,,,,,,,,
Library IT Help Desk,163442,9/29/2012,,FALSE,,,,,,,,
Library IT Help Desk,163444,9/29/2012,9/29/2012 16:09:33,FALSE,5,5,5,5,5,TRUE,,FALSE
Library IT Help Desk,163446,9/29/2012,,FALSE,,,,,,,,
Library IT Help Desk,163445,9/29/2012,,FALSE,,,,,,,,
Library IT Help Desk,163448,9/29/2012,,FALSE,,,,,,,,
CCS Help Centre,163340,9/28/2012,,FALSE,,,,,,,,
CCS Help Centre,163345,9/28/2012,9/28/2012 9:04:38,FALSE,5,5,5,5,5,TRUE,,FALSE
CCS Help Centre,163341,9/28/2012,,FALSE,,,,,,,,
Library IT Help Desk,163352,9/28/2012,,FALSE,,,,,,,,
CCS Help Centre,163356,9/28/2012,,FALSE,,,,,,,,
CCS Help Centre,163365,9/28/2012,,FALSE,,,,,,,,
CCS Help Centre,163374,9/28/2012,9/28/2012 11:14:09,FALSE,5,5,4,5,5,TRUE,,FALSE
Library IT Help Desk,163373,9/28/2012,,FALSE,,,,,,,,
Library IT Help Desk,163378,9/28/2012,,FALSE,,,,,,,,
Library IT Help Desk,163381,9/28/2012,,FALSE,,,,,,,,
Library IT Help Desk,163382,9/28/2012,,FALSE,,,,,,,,
Library IT Help Desk,163383,9/28/2012,9/28/2012 11:35:29,TRUE,5,5,4,5,5,TRUE,THANK YOU SO MUCH!!!,FALSE
Library IT Help Desk,163386,9/28/2012,,FALSE,,,,,,,,
CCS Help Centre,163389,9/28/2012,,FALSE,,,,,,,,
CCS Help Centre,163394,9/28/2012,,FALSE,,,,,,,,
CCS Help Centre,163397,9/28/2012,9/28/2012 18:46:59,FALSE,5,5,5,5,5,TRUE,,FALSE
Library IT Help Desk,163405,9/28/2012,,FALSE,,,,,,,,
CCS Help Centre,163416,9/28/2012,,FALSE,,,,,,,,
CCS Help Centre,163418,9/28/2012,,FALSE,,,,,,,,
CCS Help Centre,163419,9/28/2012,,FALSE,,,,,,,,
Library IT Help Desk,163339,9/28/2012,,FALSE,,,,,,,,
Library IT Help Desk,163429,9/28/2012,,FALSE,,,,,,,,
CCS Help Centre,163227,9/27/2012,9/27/2012 7:37:45,TRUE,4,3,3,3,4,FALSE,Sevice tone of voice should be part of the question set,TRUE
CCS Help Centre,163223,9/27/2012,,FALSE,,,,,,,,
CCS Help Centre,163205,9/27/2012,,FALSE,,,,,,,,
CCS Help Centre,163219,9/27/2012,,FALSE,,,,,,,,
CCS Help Centre,163206,9/27/2012,,FALSE,,,,,,,,
CCS Help Centre,163224,9/27/2012,9/27/2012 7:30:53,FALSE,NA,NA,4,NA,4,TRUE,,FALSE
CCS Help Centre,163218,9/27/2012,,FALSE,,,,,,,,
CCS Help Centre,163211,9/27/2012,,FALSE,,,,,,,,
CCS Help Centre,108313,9/27/2012,,FALSE,,,,,,,,
CCS Help Centre,162463,9/27/2012,,FALSE,,,,,,,,
CCS Help Centre,163238,9/27/2012,,FALSE,,,,,,,,
CCS Help Centre,163243,9/27/2012,,FALSE,,,,,,,,
CCS Help Centre,163245,9/27/2012,9/27/2012 8:37:21,FALSE,5,5,5,5,5,TRUE,,FALSE
CCS Help Centre,163254,9/27/2012,9/27/2012 10:12:46,FALSE,5,5,5,5,5,TRUE,,FALSE
CCS Help Centre,163258,9/27/2012,9/27/2012 14:04:42,FALSE,5,5,5,5,5,TRUE,,FALSE
CCS Help Centre,163262,9/27/2012,,FALSE,,,,,,,,
CCS Help Centre,162682,9/27/2012,,FALSE,,,,,,,,
Library IT Help Desk,163268,9/27/2012,,FALSE,,,,,,,,
CCS Help Centre,163265,9/27/2012,,FALSE,,,,,,,,
CCS Help Centre,163273,9/27/2012,,FALSE,,,,,,,,
Library IT Help Desk,163276,9/27/2012,,FALSE,,,,,,,,
Library IT Help Desk,163161,9/27/2012,,FALSE,,,,,,,,
Library IT Help Desk,163281,9/27/2012,9/27/2012 12:25:31,TRUE,5,5,5,5,5,TRUE,,FALSE
CCS Help Centre,163299,9/27/2012,,FALSE,,,,,,,,
CCS Help Centre,163311,9/27/2012,,FALSE,,,,,,,,
Library IT Help Desk,163314,9/27/2012,9/27/2012 15:05:39,TRUE,5,5,5,5,5,TRUE,Thanks!,FALSE
CCS Help Centre,163316,9/27/2012,9/27/2012 14:39:43,FALSE,5,5,5,5,5,TRUE,,FALSE
CCS Help Centre,163306,9/27/2012,10/1/2012 6:58:00,TRUE,NA,2,2,2,2,FALSE,"I refceived an immediate response to a request stating that I would not receive support for a program I had on my computer, that was actually installed by CCS originally. ",FALSE
Library IT Help Desk,163326,9/27/2012,,FALSE,,,,,,,,
CCS Help Centre,163111,9/26/2012,,FALSE,,,,,,,,
CCS Help Centre,163092,9/26/2012,,FALSE,,,,,,,,
CCS Help Centre,163115,9/26/2012,9/26/2012 7:37:57,FALSE,5,5,5,5,5,TRUE,,FALSE
CCS Help Centre,163119,9/26/2012,,FALSE,,,,,,,,
CCS Help Centre,163120,9/26/2012,,FALSE,,,,,,,,
CCS Help Centre,163128,9/26/2012,9/27/2012 9:29:31,FALSE,5,5,5,5,5,TRUE,,FALSE
CCS Help Centre,163131,9/26/2012,,FALSE,,,,,,,,
Library IT Help Desk,163130,9/26/2012,,FALSE,,,,,,,,
CCS Help Centre,163141,9/26/2012,,FALSE,,,,,,,,
CCS Help Centre,163144,9/26/2012,,FALSE,,,,,,,,
CCS Help Centre,163147,9/26/2012,,FALSE,,,,,,,,
CCS Help Centre,163153,9/26/2012,,FALSE,,,,,,,,
CCS Help Centre,163158,9/26/2012,,FALSE,,,,,,,,
Library IT Help Desk,163166,9/26/2012,,FALSE,,,,,,,,
Library IT Help Desk,163167,9/26/2012,,FALSE,,,,,,,,
Library IT Help Desk,163169,9/26/2012,,FALSE,,,,,,,,
Library IT Help Desk,161297,9/26/2012,,FALSE,,,,,,,,
Library IT Help Desk,163172,9/26/2012,,FALSE,,,,,,,,
Library IT Help Desk,156251,9/26/2012,,FALSE,,,,,,,,
CCS Help Centre,163182,9/26/2012,,FALSE,,,,,,,,
CCS Help Centre,163185,9/26/2012,,FALSE,,,,,,,,
CCS Help Centre,163186,9/26/2012,,FALSE,,,,,,,,
Library IT Help Desk,163188,9/26/2012,,FALSE,,,,,,,,
Library IT Help Desk,163189,9/26/2012,,FALSE,,,,,,,,
Library IT Help Desk,163192,9/26/2012,,FALSE,,,,,,,,
CCS Help Centre,162289,9/25/2012,,FALSE,,,,,,,,
CCS Help Centre,163001,9/25/2012,,FALSE,,,,,,,,
CCS Help Centre,163007,9/25/2012,9/25/2012 7:08:02,TRUE,5,NA,5,5,5,TRUE,I appreciated the very quick reply!,FALSE
CCS Help Centre,163004,9/25/2012,,FALSE,,,,,,,,
CCS Help Centre,163012,9/25/2012,,FALSE,,,,,,,,
CCS Help Centre,162426,9/25/2012,,FALSE,,,,,,,,
Library IT Help Desk,163015,9/25/2012,,FALSE,,,,,,,,
CCS Help Centre,163019,9/25/2012,9/26/2012 13:43:10,FALSE,5,5,5,5,5,TRUE,,FALSE
CCS Help Centre,163026,9/25/2012,,FALSE,,,,,,,,
Library IT Help Desk,163027,9/25/2012,,FALSE,,,,,,,,
CCS Help Centre,163030,9/25/2012,9/25/2012 11:21:30,TRUE,5,5,5,5,5,TRUE,"Although CCS didn't have laptops for rental, the person to whom I spoke was very helpful in brainstorming other options, both on and off campus. Thank you.",FALSE
CCS Help Centre,163029,9/25/2012,,FALSE,,,,,,,,
CCS Help Centre,163032,9/25/2012,,FALSE,,,,,,,,
CCS Help Centre,156178,9/25/2012,,FALSE,,,,,,,,
Library IT Help Desk,163034,9/25/2012,,FALSE,,,,,,,,
CCS Help Centre,163038,9/25/2012,,FALSE,,,,,,,,
Library IT Help Desk,163042,9/25/2012,,FALSE,,,,,,,,
CCS Help Centre,163055,9/25/2012,,FALSE,,,,,,,,
CCS Help Centre,163065,9/25/2012,,FALSE,,,,,,,,
Library IT Help Desk,163068,9/25/2012,,FALSE,,,,,,,,
CCS Help Centre,163071,9/25/2012,9/26/2012 16:10:04,TRUE,5,5,5,5,5,TRUE,,TRUE
CCS Help Centre,163073,9/25/2012,,FALSE,,,,,,,,
Library IT Help Desk,163076,9/25/2012,,FALSE,,,,,,,,
CCS Help Centre,163078,9/25/2012,,FALSE,,,,,,,,
CCS Help Centre,163080,9/25/2012,,FALSE,,,,,,,,
CCS Help Centre,163085,9/25/2012,,FALSE,,,,,,,,
Library IT Help Desk,162909,9/25/2012,,FALSE,,,,,,,,
CCS Help Centre,163058,9/25/2012,,FALSE,,,,,,,,
CCS Help Centre,163086,9/25/2012,,FALSE,,,,,,,,
